Time,Locations
2010-07-28 10:47:38.680000,00:09:42:00:19:a3
2010-07-28 10:47:39.320000,00:09:42:00:19:a3
2010-07-28 10:47:39.960000,00:09:42:00:19:a3
2010-07-28 10:47:40.600000,00:09:42:00:19:a3
2010-07-28 10:47:41.240000,00:09:42:00:19:a3
2010-07-28 10:47:41.880000,00:09:42:00:19:a3
2010-07-28 10:47:42.520000,00:09:42:00:19:a3
2010-07-28 10:47:43.160000,00:09:42:00:19:a3
2010-07-28 10:47:43.800000,00:09:42:00:19:a3
2010-07-28 10:47:44.440000,00:09:42:00:19:a3
2010-07-28 10:47:45.080000,00:09:42:00:19:a3
2010-07-28 10:47:45.720000,00:09:42:00:19:a3
2010-07-28 10:47:46.360000,00:09:42:00:19:a3
2010-07-28 10:47:47,00:09:42:00:19:a3
2010-07-28 10:47:47.640000,00:09:42:00:19:a3
2010-07-28 10:47:48.280000,00:09:42:00:19:a3
2010-07-28 10:47:48.920000,00:09:42:00:19:a3
2010-07-28 10:47:49.560000,00:09:42:00:19:a3
2010-07-28 10:47:50.200000,00:09:42:00:19:a3
2010-07-28 10:47:50.840000,00:09:42:00:19:a3
2010-07-28 10:47:51.480000,00:09:42:00:19:a3
2010-07-28 10:47:52.120000,00:09:42:00:19:a3
2010-07-28 10:47:52.760000,00:09:42:00:19:a3
2010-07-28 10:47:53.400000,00:09:42:00:19:a3
2010-07-28 10:47:54.040000,00:09:42:00:19:a3
2010-07-28 10:47:54.680000,00:09:42:00:19:a3
2010-07-28 10:47:55.320000,00:09:42:00:19:a3
2010-07-28 10:47:55.960000,00:09:42:00:19:a3
2010-07-28 10:47:56.600000,00:09:42:00:19:a3
2010-07-28 10:47:57.240000,00:09:42:00:19:a3
2010-07-28 10:47:57.880000,00:09:42:00:19:a3
2010-07-28 10:47:58.520000,00:09:42:00:19:a3
2010-07-28 10:47:59.160000,00:09:42:00:19:a3
2010-07-28 10:47:59.800000,00:09:42:00:19:a3
2010-07-28 10:48:00.440000,00:09:42:00:19:a3
2010-07-28 10:48:01.080000,00:09:42:00:19:a3
2010-07-28 10:48:01.720000,00:09:42:00:19:a3
2010-07-28 10:48:02.360000,00:09:42:00:19:a3
2010-07-28 10:48:03,00:09:42:00:19:a7
2010-07-28 10:48:03.640000,00:09:42:00:19:a7
2010-07-28 10:48:04.280000,00:09:42:00:19:a7
2010-07-28 10:48:04.920000,00:09:42:00:19:a7
2010-07-28 10:48:05.560000,00:09:42:00:19:a7
2010-07-28 10:48:06.200000,00:09:42:00:19:a7
2010-07-28 10:48:06.840000,00:09:42:00:19:a7
2010-07-28 10:48:07.480000,00:09:42:00:19:a7
2010-07-28 10:48:08.120000,00:09:42:00:19:a7
2010-07-28 10:48:08.760000,00:09:42:00:19:a7
2010-07-28 10:48:09.400000,00:09:42:00:19:a7
2010-07-28 10:48:10.040000,00:09:42:00:19:a7
2010-07-28 10:48:10.680000,00:09:42:00:19:a7
2010-07-28 10:48:11.320000,00:09:42:00:19:a7
2010-07-28 10:48:11.960000,00:09:42:00:19:a7
2010-07-28 10:48:12.600000,00:09:42:00:19:a7
2010-07-28 10:48:13.240000,00:09:42:00:19:a7
2010-07-28 10:48:13.880000,00:09:42:00:19:a7
2010-07-28 10:48:14.520000,00:09:42:00:19:a7
2010-07-28 10:48:15.160000,00:09:42:00:19:a7
2010-07-28 10:48:15.800000,00:09:42:00:19:a7
2010-07-28 10:48:16.440000,00:09:42:00:19:a7
2010-07-28 10:48:17.080000,00:09:42:00:19:a7
2010-07-28 10:48:17.720000,00:09:42:00:19:a7
2010-07-28 10:48:18.360000,00:09:42:00:19:a7
2010-07-28 10:48:19,00:09:42:00:19:a7
2010-07-28 10:48:19.640000,00:09:42:00:19:a7
2010-07-28 10:48:20.280000,00:09:42:00:19:a7
2010-07-28 10:48:20.920000,00:09:42:00:19:a7
2010-07-28 10:48:21.560000,00:09:42:00:19:a7
2010-07-28 10:48:22.200000,00:09:42:00:19:a7
2010-07-28 10:48:22.840000,00:09:42:00:19:a7
2010-07-28 10:48:23.480000,00:09:42:00:19:a7
2010-07-28 10:48:24.120000,00:09:42:00:19:a7
2010-07-28 10:48:24.760000,00:09:42:00:19:a7
2010-07-28 10:48:25.400000,00:09:42:00:19:a7
2010-07-28 10:48:26.040000,00:09:42:00:19:a7
2010-07-28 10:48:26.680000,00:09:42:00:19:a7
2010-07-28 10:48:27.320000,00:09:42:00:19:a7
2010-07-28 10:48:27.960000,00:09:42:00:19:a7
2010-07-28 10:48:28.600000,00:09:42:00:19:a7
2010-07-28 10:48:29.240000,00:09:42:00:19:a7
2010-07-28 10:48:29.880000,00:09:42:00:19:a7
2010-07-28 10:48:30.520000,00:09:42:00:19:a7
2010-07-28 10:48:31.160000,00:09:42:00:19:a7
2010-07-28 10:48:31.800000,00:09:42:00:19:a7
2010-07-28 10:48:32.440000,00:09:42:00:19:a7
2010-07-28 10:48:33.080000,00:09:42:00:19:a7
2010-07-28 10:48:33.720000,00:09:42:00:19:a7
2010-07-28 10:48:34.360000,00:09:42:00:19:a7
2010-07-28 10:48:35,00:09:42:00:19:a7
2010-07-28 10:48:35.640000,00:09:42:00:19:a7
2010-07-28 10:48:36.280000,00:09:42:00:19:a7
2010-07-28 10:48:36.920000,00:09:42:00:19:a7
2010-07-28 10:48:37.560000,00:09:42:00:19:a7
2010-07-28 10:48:38.200000,00:09:42:00:19:a7
2010-07-28 10:48:38.840000,00:09:42:00:19:a7
2010-07-28 10:48:39.480000,00:09:42:00:19:a7
2010-07-28 10:48:40.120000,00:09:42:00:19:a7
2010-07-28 10:48:40.760000,00:09:42:00:19:a7
2010-07-28 10:48:41.400000,00:09:42:00:19:a7
2010-07-28 10:48:42.040000,00:09:42:00:19:a7
2010-07-28 10:48:42.680000,00:09:42:00:19:a7
2010-07-28 10:48:43.320000,00:09:42:00:19:a7
2010-07-28 10:48:43.960000,00:09:42:00:19:a7
2010-07-28 10:48:44.600000,00:09:42:00:19:a7
2010-07-28 10:48:45.240000,00:09:42:00:19:a7
2010-07-28 10:48:45.880000,00:09:42:00:19:a7
2010-07-28 10:48:46.520000,00:09:42:00:19:a7
2010-07-28 10:48:47.160000,00:09:42:00:19:a7
2010-07-28 10:48:47.800000,00:09:42:00:19:a7
2010-07-28 10:48:48.440000,00:09:42:00:19:a7
2010-07-28 10:48:49.080000,00:09:42:00:19:a7
2010-07-28 10:48:49.720000,00:09:42:00:19:a7
2010-07-28 10:48:50.360000,00:09:42:00:19:a7
2010-07-28 10:48:51,00:09:42:00:19:a7
2010-07-28 10:48:51.640000,00:09:42:00:19:a7
2010-07-28 10:48:52.280000,00:09:42:00:19:a7
2010-07-28 10:48:52.920000,00:09:42:00:19:a7
2010-07-28 10:48:53.560000,00:09:42:00:19:a7
2010-07-28 10:48:54.200000,00:09:42:00:19:a7
2010-07-28 10:48:54.840000,00:09:42:00:19:a7
2010-07-28 10:48:55.480000,00:09:42:00:19:a7
2010-07-28 10:48:56.120000,00:09:42:00:19:a7
2010-07-28 10:48:56.760000,00:09:42:00:19:a7
2010-07-28 10:48:57.400000,00:09:42:00:19:a7
2010-07-28 10:48:58.040000,00:09:42:00:19:a7
2010-07-28 10:48:58.680000,00:09:42:00:19:a7
2010-07-28 10:48:59.320000,00:09:42:00:19:a7
2010-07-28 10:48:59.960000,00:09:42:00:19:a7
2010-07-28 10:49:00.600000,00:09:42:00:19:a7
2010-07-28 10:49:01.240000,00:09:42:00:19:a7
2010-07-28 10:49:01.880000,00:09:42:00:19:a7
2010-07-28 10:49:02.520000,00:09:42:00:19:a7
2010-07-28 10:49:03.160000,00:09:42:00:19:a7
2010-07-28 10:49:03.800000,00:09:42:00:19:a7
2010-07-28 10:49:04.440000,00:09:42:00:19:a7
2010-07-28 10:49:05.080000,00:09:42:00:19:a7
2010-07-28 10:49:05.720000,00:09:42:00:19:a7
2010-07-28 10:49:06.360000,00:09:42:00:19:a7
2010-07-28 10:49:07,00:09:42:00:19:a7
2010-07-28 10:49:07.640000,00:09:42:00:19:a7
2010-07-28 10:49:08.280000,00:09:42:00:19:a7
2010-07-28 10:49:08.920000,00:09:42:00:19:a7
2010-07-28 10:49:09.560000,00:09:42:00:19:a7
2010-07-28 10:49:10.200000,00:09:42:00:19:a7
2010-07-28 10:49:10.840000,00:09:42:00:19:a7
2010-07-28 10:49:11.480000,00:09:42:00:19:a7
2010-07-28 10:49:12.120000,00:09:42:00:19:a7
2010-07-28 10:49:12.760000,00:09:42:00:19:a7
2010-07-28 10:49:13.400000,00:09:42:00:19:a7
2010-07-28 10:49:14.040000,00:09:42:00:19:a7
2010-07-28 10:49:14.680000,00:09:42:00:19:a7
2010-07-28 10:49:15.320000,00:09:42:00:19:a7
2010-07-28 10:49:15.960000,00:09:42:00:19:a7
2010-07-28 10:49:16.600000,00:09:42:00:19:a7
2010-07-28 10:49:17.240000,00:09:42:00:19:a7
2010-07-28 10:49:17.880000,00:09:42:00:19:a7
2010-07-28 10:49:18.520000,00:09:42:00:19:a7
2010-07-28 10:49:19.160000,00:09:42:00:19:a7
2010-07-28 10:49:19.800000,00:09:42:00:19:a7
2010-07-28 10:49:20.440000,00:09:42:00:19:a7
2010-07-28 10:49:21.080000,00:09:42:00:19:a7
2010-07-28 10:49:21.720000,00:09:42:00:19:a7
2010-07-28 10:49:22.360000,00:09:42:00:19:a7
2010-07-28 10:49:23,00:09:42:00:19:a7
2010-07-28 10:49:23.640000,00:09:42:00:19:a7
2010-07-28 10:49:24.280000,00:09:42:00:19:a7
2010-07-28 10:49:24.920000,00:09:42:00:19:a7
2010-07-28 10:49:25.560000,00:09:42:00:19:a7
2010-07-28 10:49:26.200000,00:09:42:00:19:a7
2010-07-28 10:49:26.840000,00:09:42:00:19:a7
2010-07-28 10:49:27.480000,00:09:42:00:19:a7
2010-07-28 10:49:28.120000,00:09:42:00:19:a7
2010-07-28 10:49:28.760000,00:09:42:00:19:a7
2010-07-28 10:49:29.400000,00:09:42:00:19:a7
2010-07-28 10:49:30.040000,00:09:42:00:19:a7
2010-07-28 10:49:30.680000,00:09:42:00:19:a7
2010-07-28 10:49:31.320000,00:09:42:00:19:a7
2010-07-28 10:49:31.960000,00:09:42:00:19:a7
2010-07-28 10:49:32.600000,00:09:42:00:19:a7
2010-07-28 10:49:33.240000,00:09:42:00:19:a7
2010-07-28 10:49:33.880000,00:09:42:00:19:a7
2010-07-28 10:49:34.520000,00:09:42:00:19:a7
2010-07-28 10:49:35.160000,00:09:42:00:19:a7
2010-07-28 10:49:35.800000,00:09:42:00:19:a7
2010-07-28 10:49:36.440000,00:09:42:00:19:a7
2010-07-28 10:49:37.080000,00:09:42:00:19:a7
2010-07-28 10:49:37.720000,00:09:42:00:19:a7
2010-07-28 10:49:38.360000,00:09:42:00:19:a7
2010-07-28 10:49:39,00:09:42:00:19:a7
2010-07-28 10:49:39.640000,00:09:42:00:19:a7
2010-07-28 10:49:40.280000,00:09:42:00:19:a7
2010-07-28 10:49:40.920000,00:09:42:00:19:a7
2010-07-28 10:49:41.560000,00:09:42:00:19:a7
2010-07-28 10:49:42.200000,00:09:42:00:19:a7
2010-07-28 10:49:42.840000,00:09:42:00:19:a7
2010-07-28 10:49:43.480000,00:09:42:00:19:a7
2010-07-28 10:49:44.120000,00:09:42:00:19:a7
2010-07-28 10:49:44.760000,00:09:42:00:19:a7
2010-07-28 10:49:45.400000,00:09:42:00:19:a7
2010-07-28 10:49:46.040000,00:09:42:00:19:a7
2010-07-28 10:49:46.680000,00:09:42:00:19:a7
2010-07-28 10:49:47.320000,00:09:42:00:19:a7
2010-07-28 10:49:47.960000,00:09:42:00:19:a7
2010-07-28 10:49:48.600000,00:09:42:00:19:a7
2010-07-28 10:49:49.240000,00:09:42:00:19:a7
2010-07-28 10:49:49.880000,00:09:42:00:19:a7
2010-07-28 10:49:50.520000,00:09:42:00:19:a7
2010-07-28 10:49:51.160000,00:09:42:00:19:a7
2010-07-28 10:49:51.800000,00:09:42:00:19:a7
2010-07-28 10:49:52.440000,00:09:42:00:19:a7
2010-07-28 10:49:53.080000,00:09:42:00:19:a7
2010-07-28 10:49:53.720000,00:09:42:00:19:a7
2010-07-28 10:49:54.360000,00:09:42:00:19:a7
2010-07-28 10:49:55,00:09:42:00:19:a7
2010-07-28 10:49:55.640000,00:09:42:00:19:a7
2010-07-28 10:49:56.280000,00:09:42:00:19:a7
2010-07-28 10:49:56.920000,00:09:42:00:19:a7
2010-07-28 10:49:57.560000,00:09:42:00:19:a7
2010-07-28 10:49:58.200000,00:09:42:00:19:a7
2010-07-28 10:49:58.840000,00:09:42:00:19:a7
2010-07-28 10:49:59.480000,00:09:42:00:19:a7
2010-07-28 10:50:00.120000,00:09:42:00:19:a7
2010-07-28 10:50:00.760000,00:09:42:00:19:a7
2010-07-28 10:50:01.400000,00:09:42:00:19:a7
2010-07-28 10:50:02.040000,00:09:42:00:19:a7
2010-07-28 10:50:02.680000,00:09:42:00:19:a7
2010-07-28 10:50:03.320000,00:09:42:00:19:a7
2010-07-28 10:50:03.960000,00:09:42:00:19:a7
2010-07-28 10:50:04.600000,00:09:42:00:19:a7
2010-07-28 10:50:05.240000,00:09:42:00:19:a7
2010-07-28 10:50:05.880000,00:09:42:00:19:a7
2010-07-28 10:50:06.970000,00:09:42:00:19:a7
2010-07-28 10:50:07.610000,00:09:42:00:19:a7
2010-07-28 10:50:08.250000,00:09:42:00:19:a7
2010-07-28 10:50:08.890000,00:09:42:00:19:a7
2010-07-28 10:50:09.530000,00:09:42:00:19:a7
2010-07-28 10:50:10.170000,00:09:42:00:19:a7
2010-07-28 10:50:12.470000,00:09:42:00:19:a7
2010-07-28 10:50:13.110000,00:09:42:00:19:a7
2010-07-28 10:50:13.750000,00:09:42:00:19:a7
2010-07-28 10:50:14.390000,00:09:42:00:19:a7
2010-07-28 10:50:15.030000,00:09:42:00:19:a7
2010-07-28 10:50:15.670000,00:09:42:00:19:a7
2010-07-28 10:50:16.310000,00:09:42:00:19:a7
2010-07-28 10:50:16.950000,00:09:42:00:19:a7
2010-07-28 10:50:17.590000,00:09:42:00:19:a7
2010-07-28 10:50:18.230000,00:09:42:00:19:a7
2010-07-28 10:50:18.870000,00:09:42:00:19:a7
2010-07-28 10:50:19.510000,00:09:42:00:19:a7
2010-07-28 10:50:20.150000,00:09:42:00:19:a7
2010-07-28 10:50:20.790000,00:09:42:00:19:a7
2010-07-28 10:50:21.430000,00:09:42:00:19:a7
2010-07-28 10:50:22.070000,00:09:42:00:19:a7
2010-07-28 10:50:22.710000,00:09:42:00:19:a7
2010-07-28 10:50:23.350000,00:09:42:00:19:a7
2010-07-28 10:50:23.990000,00:09:42:00:19:a7
2010-07-28 10:50:24.630000,00:09:42:00:19:a7
2010-07-28 10:50:25.270000,00:09:42:00:19:a7
2010-07-28 10:50:25.910000,00:09:42:00:19:a7
2010-07-28 10:50:26.550000,00:09:42:00:19:a7
2010-07-28 10:50:27.190000,00:09:42:00:19:a7
2010-07-28 10:50:27.830000,00:09:42:00:19:a7
2010-07-28 10:50:28.470000,00:09:42:00:19:a7
2010-07-28 10:50:29.110000,00:09:42:00:19:a7
2010-07-28 10:50:29.750000,00:09:42:00:19:a7
2010-07-28 10:50:30.390000,00:09:42:00:19:a7
2010-07-28 10:50:31.030000,00:09:42:00:19:a7
2010-07-28 10:50:31.670000,00:09:42:00:19:a7
2010-07-28 10:50:32.310000,00:09:42:00:19:a7
2010-07-28 10:50:32.950000,00:09:42:00:19:a7
2010-07-28 10:50:33.590000,00:09:42:00:19:a7
2010-07-28 10:50:34.230000,00:09:42:00:19:a7
2010-07-28 10:50:34.870000,00:09:42:00:19:a7
2010-07-28 10:50:35.510000,00:09:42:00:19:a7
2010-07-28 10:50:36.150000,00:09:42:00:19:a7
2010-07-28 10:50:36.790000,00:09:42:00:19:a7
2010-07-28 10:50:37.430000,00:09:42:00:19:a7
2010-07-28 10:50:38.070000,00:09:42:00:19:a7
2010-07-28 10:50:38.710000,00:09:42:00:19:a7
2010-07-28 10:50:39.350000,00:09:42:00:19:a7
2010-07-28 10:50:39.990000,00:09:42:00:19:a7
2010-07-28 10:50:40.630000,00:09:42:00:19:a7
2010-07-28 10:50:41.270000,00:09:42:00:19:a7
2010-07-28 10:50:41.910000,00:09:42:00:19:a7
2010-07-28 10:50:42.550000,00:09:42:00:19:a7
2010-07-28 10:50:43.190000,00:09:42:00:19:a7
2010-07-28 10:50:43.830000,00:09:42:00:19:a7
2010-07-28 10:50:44.470000,00:09:42:00:19:a7
2010-07-28 10:50:45.110000,00:09:42:00:19:a7
2010-07-28 10:50:45.750000,00:09:42:00:19:a7
2010-07-28 10:50:46.390000,00:09:42:00:19:a7
2010-07-28 10:50:47.030000,00:09:42:00:19:a7
2010-07-28 10:50:47.670000,00:09:42:00:19:a7
2010-07-28 10:50:48.310000,00:09:42:00:19:a7
2010-07-28 10:50:48.950000,00:09:42:00:19:a7
2010-07-28 10:50:49.590000,00:09:42:00:19:a7
2010-07-28 10:50:50.230000,00:09:42:00:19:a7
2010-07-28 10:50:50.870000,00:09:42:00:19:a7
2010-07-28 10:50:51.510000,00:09:42:00:19:a7
2010-07-28 10:50:52.150000,00:09:42:00:19:a7
2010-07-28 10:50:52.790000,00:09:42:00:19:a7
2010-07-28 10:50:53.430000,00:09:42:00:19:a7
2010-07-28 10:50:54.070000,00:09:42:00:19:a7
2010-07-28 10:50:54.710000,00:09:42:00:19:a7
2010-07-28 10:50:55.350000,00:09:42:00:19:a7
2010-07-28 10:50:55.990000,00:09:42:00:19:a7
2010-07-28 10:50:56.630000,00:09:42:00:19:a7
2010-07-28 10:50:57.270000,00:09:42:00:19:a7
2010-07-28 10:50:57.910000,00:09:42:00:19:a7
2010-07-28 10:50:58.550000,00:09:42:00:19:a7
2010-07-28 10:50:59.190000,00:09:42:00:19:a7
2010-07-28 10:50:59.830000,00:09:42:00:19:a7
2010-07-28 10:51:00.470000,00:09:42:00:19:a7
2010-07-28 10:51:01.110000,00:09:42:00:19:a7
2010-07-28 10:51:01.750000,00:09:42:00:19:a7
2010-07-28 10:51:02.390000,00:09:42:00:19:a7
2010-07-28 10:51:03.030000,00:09:42:00:19:a7
2010-07-28 10:51:03.670000,00:09:42:00:19:a7
2010-07-28 10:51:04.310000,00:09:42:00:19:a7
2010-07-28 10:51:04.950000,00:09:42:00:19:a7
2010-07-28 10:51:05.590000,00:09:42:00:19:a7
2010-07-28 10:51:06.230000,00:09:42:00:19:a7
2010-07-28 10:51:06.870000,00:09:42:00:19:a7
2010-07-28 10:51:07.510000,00:09:42:00:19:a7
2010-07-28 10:51:08.150000,00:09:42:00:19:a7
2010-07-28 10:51:08.790000,00:09:42:00:19:a7
2010-07-28 10:51:09.430000,00:09:42:00:19:a7
2010-07-28 10:51:10.070000,00:09:42:00:19:a7
2010-07-28 10:51:10.710000,00:09:42:00:19:a7
2010-07-28 10:51:11.350000,00:09:42:00:19:a7
2010-07-28 10:51:11.990000,00:09:42:00:19:a7
2010-07-28 10:51:12.630000,00:09:42:00:19:a7
2010-07-28 10:51:13.270000,00:09:42:00:19:a7
2010-07-28 10:51:13.910000,00:09:42:00:19:a7
2010-07-28 10:51:14.550000,00:09:42:00:19:a7
2010-07-28 10:51:15.190000,00:09:42:00:19:a7
2010-07-28 10:51:15.830000,00:09:42:00:19:a7
2010-07-28 10:51:16.470000,00:09:42:00:19:a7
2010-07-28 10:51:17.110000,00:09:42:00:19:a7
2010-07-28 10:51:17.750000,00:09:42:00:19:a7
2010-07-28 10:51:18.390000,00:09:42:00:19:a7
2010-07-28 10:51:19.030000,00:09:42:00:19:a7
2010-07-28 10:51:19.670000,00:09:42:00:19:a7
2010-07-28 10:51:20.310000,00:09:42:00:19:a7
2010-07-28 10:51:20.950000,00:09:42:00:19:a7
2010-07-28 10:51:21.590000,00:09:42:00:19:a7
2010-07-28 10:51:22.230000,00:09:42:00:19:a7
2010-07-28 10:51:22.870000,00:09:42:00:19:a7
2010-07-28 10:51:23.510000,00:09:42:00:19:a7
2010-07-28 10:51:24.150000,00:09:42:00:19:a7
2010-07-28 10:51:24.790000,00:09:42:00:19:a7
2010-07-28 10:51:25.430000,00:09:42:00:19:a7
2010-07-28 10:51:26.070000,00:09:42:00:19:a7
2010-07-28 10:51:26.710000,00:09:42:00:19:a7
2010-07-28 10:51:27.350000,00:09:42:00:19:a7
2010-07-28 10:51:27.990000,00:09:42:00:19:a7
2010-07-28 10:51:28.630000,00:09:42:00:19:a7
2010-07-28 10:51:29.270000,00:09:42:00:19:a7
2010-07-28 10:51:29.910000,00:09:42:00:19:a7
2010-07-28 10:51:30.550000,00:09:42:00:19:a7
2010-07-28 10:51:31.190000,00:09:42:00:19:a7
2010-07-28 10:51:31.830000,00:09:42:00:19:a7
2010-07-28 10:51:32.470000,00:09:42:00:19:a7
2010-07-28 10:51:33.110000,00:09:42:00:19:a7
2010-07-28 10:51:33.750000,00:09:42:00:19:a7
2010-07-28 10:51:34.390000,00:09:42:00:19:a7
2010-07-28 10:51:35.030000,00:09:42:00:19:a7
2010-07-28 10:51:35.670000,00:09:42:00:19:a7
2010-07-28 10:51:36.310000,00:09:42:00:19:a7
2010-07-28 10:51:36.950000,00:09:42:00:19:a7
2010-07-28 10:51:37.590000,00:09:42:00:19:a7
2010-07-28 10:51:38.230000,00:09:42:00:19:a7
2010-07-28 10:51:38.870000,00:09:42:00:19:a7
2010-07-28 10:51:39.510000,00:09:42:00:19:a7
2010-07-28 10:51:40.150000,00:09:42:00:19:a7
2010-07-28 10:51:40.790000,00:09:42:00:19:a7
2010-07-28 10:51:41.430000,00:09:42:00:19:a7
2010-07-28 10:51:42.070000,00:09:42:00:19:a7
2010-07-28 10:51:42.710000,00:09:42:00:19:a7
2010-07-28 10:51:43.350000,00:09:42:00:19:a7
2010-07-28 10:51:43.990000,00:09:42:00:19:a7
2010-07-28 10:51:44.630000,00:09:42:00:19:a7
2010-07-28 10:51:45.270000,00:09:42:00:19:a7
2010-07-28 10:51:45.910000,00:09:42:00:19:a7
2010-07-28 10:51:46.550000,00:09:42:00:19:a7
2010-07-28 10:51:47.190000,00:09:42:00:19:a7
2010-07-28 10:51:47.830000,00:09:42:00:19:a7
2010-07-28 10:51:48.470000,00:09:42:00:19:a7
2010-07-28 10:51:49.110000,00:09:42:00:19:a7
2010-07-28 10:51:49.750000,00:09:42:00:19:a7
2010-07-28 10:51:50.390000,00:09:42:00:19:a7
2010-07-28 10:51:51.030000,00:09:42:00:19:a7
2010-07-28 10:51:51.670000,00:09:42:00:19:a7
2010-07-28 10:51:52.310000,00:09:42:00:19:a7
2010-07-28 10:51:52.950000,00:09:42:00:19:a7
2010-07-28 10:51:53.590000,00:09:42:00:19:a7
2010-07-28 10:51:54.230000,00:09:42:00:19:a7
2010-07-28 10:51:54.870000,00:09:42:00:19:a7
2010-07-28 10:51:55.510000,00:09:42:00:19:a7
2010-07-28 10:51:56.150000,00:09:42:00:19:a7
2010-07-28 10:51:56.790000,00:09:42:00:19:a7
2010-07-28 10:51:57.430000,00:09:42:00:19:a7
2010-07-28 10:51:58.070000,00:09:42:00:19:a7
2010-07-28 10:51:58.710000,00:09:42:00:19:a7
2010-07-28 10:51:59.350000,00:09:42:00:19:a7
2010-07-28 10:51:59.990000,00:09:42:00:19:a7
2010-07-28 10:52:00.630000,00:09:42:00:19:a7
2010-07-28 10:52:01.270000,00:09:42:00:19:a7
2010-07-28 10:52:01.910000,00:09:42:00:19:a7
2010-07-28 10:52:02.550000,00:09:42:00:19:a7
2010-07-28 10:52:03.190000,00:09:42:00:19:a7
2010-07-28 10:52:03.830000,00:09:42:00:19:a7
2010-07-28 10:52:04.470000,00:09:42:00:19:a7
2010-07-28 10:52:05.110000,00:09:42:00:19:a7
2010-07-28 10:52:05.750000,00:09:42:00:19:a7
2010-07-28 10:52:06.390000,00:09:42:00:19:a7
2010-07-28 10:52:07.030000,00:09:42:00:19:a7
2010-07-28 10:52:07.670000,00:09:42:00:19:a7
2010-07-28 10:52:08.310000,00:09:42:00:19:a7
2010-07-28 10:52:08.950000,00:09:42:00:19:a7
2010-07-28 10:52:09.590000,00:09:42:00:19:a7
2010-07-28 10:52:10.230000,00:09:42:00:19:a7
2010-07-28 10:52:10.870000,00:09:42:00:19:a7
2010-07-28 10:52:11.510000,00:09:42:00:19:a7
2010-07-28 10:52:12.150000,00:09:42:00:19:a7
2010-07-28 10:52:12.790000,00:09:42:00:19:a7
2010-07-28 10:52:13.430000,00:09:42:00:19:a7
2010-07-28 10:52:14.070000,00:09:42:00:19:a7
2010-07-28 10:52:14.710000,00:09:42:00:19:a7
2010-07-28 10:52:15.350000,00:09:42:00:19:a7
2010-07-28 10:52:15.990000,00:09:42:00:19:a7
2010-07-28 10:52:16.630000,00:09:42:00:19:a7
2010-07-28 10:52:17.270000,00:09:42:00:19:a7
2010-07-28 10:52:17.910000,00:09:42:00:19:a7
2010-07-28 10:52:18.550000,00:09:42:00:19:a7
2010-07-28 10:52:19.190000,00:09:42:00:19:a7
2010-07-28 10:52:19.830000,00:09:42:00:19:a7
2010-07-28 10:52:20.470000,00:09:42:00:19:a7
2010-07-28 10:52:21.110000,00:09:42:00:19:a7
2010-07-28 10:52:21.750000,00:09:42:00:19:a7
2010-07-28 10:52:22.390000,00:09:42:00:19:a7
2010-07-28 10:52:23.030000,00:09:42:00:19:a7
2010-07-28 10:52:23.670000,00:09:42:00:19:a7
2010-07-28 10:52:24.310000,00:09:42:00:19:a7
2010-07-28 10:52:24.950000,00:09:42:00:19:a7
2010-07-28 10:52:25.590000,00:09:42:00:19:a7
2010-07-28 10:52:26.230000,00:09:42:00:19:a7
2010-07-28 10:52:26.870000,00:09:42:00:19:a7
2010-07-28 10:52:27.510000,00:09:42:00:19:a7
2010-07-28 10:52:28.150000,00:09:42:00:19:a7
2010-07-28 10:52:28.790000,00:09:42:00:19:a7
2010-07-28 10:52:29.430000,00:09:42:00:19:a7
2010-07-28 10:52:30.070000,00:09:42:00:19:a7
2010-07-28 10:52:30.710000,00:09:42:00:19:a7
2010-07-28 10:52:31.350000,00:09:42:00:19:a7
2010-07-28 10:52:31.990000,00:09:42:00:19:a7
2010-07-28 10:52:32.630000,00:09:42:00:19:a7
2010-07-28 10:52:33.270000,00:09:42:00:19:a7
2010-07-28 10:52:33.910000,00:09:42:00:19:a7
2010-07-28 10:52:34.550000,00:09:42:00:19:a7
2010-07-28 10:52:35.190000,00:09:42:00:19:a7
2010-07-28 10:52:35.830000,00:09:42:00:19:a7
2010-07-28 10:52:36.470000,00:09:42:00:19:a7
2010-07-28 10:52:37.110000,00:09:42:00:19:a7
2010-07-28 10:52:37.750000,00:09:42:00:19:a7
2010-07-28 10:52:38.390000,00:09:42:00:19:a7
2010-07-28 10:52:39.030000,00:09:42:00:19:a7
2010-07-28 10:52:39.670000,00:09:42:00:19:a7
2010-07-28 10:52:40.310000,00:09:42:00:19:a7
2010-07-28 10:52:40.950000,00:09:42:00:19:a7
2010-07-28 10:52:41.590000,00:09:42:00:19:a7
2010-07-28 10:52:42.230000,00:09:42:00:19:a7
2010-07-28 10:52:42.870000,00:09:42:00:19:a7
2010-07-28 10:52:43.510000,00:09:42:00:19:a7
2010-07-28 10:52:44.150000,00:09:42:00:19:a7
2010-07-28 10:52:44.790000,00:09:42:00:19:a7
2010-07-28 10:52:45.430000,00:09:42:00:19:a7
2010-07-28 10:52:46.070000,00:09:42:00:19:a7
2010-07-28 10:52:46.710000,00:09:42:00:19:a7
2010-07-28 10:52:47.350000,00:09:42:00:19:a7
2010-07-28 10:52:47.990000,00:09:42:00:19:a7
2010-07-28 10:52:48.630000,00:09:42:00:19:a7
2010-07-28 10:52:49.270000,00:09:42:00:19:a7
