@relation 1811dataset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
-48,106,1008,106,-142,90,RollL
-46,108,1014,90,-159,90,RollL
-55,97,1019,90,-175,90,RollL
-55,99,1016,90,-208,90,RollL
-51,100,1016,90,-208,181,RollL
-46,102,1019,90,-240,90,RollL
-51,97,1008,73,-289,90,RollL
-40,102,1016,73,-338,135,RollL
-45,99,1016,73,-371,135,RollL
-37,91,1016,73,-420,135,RollL
-3,91,1013,90,-436,135,RollL
36,93,1010,73,-420,45,RollL
68,103,1010,90,-371,90,RollL
71,100,999,90,-322,90,RollL
66,100,989,90,-273,90,RollL
89,100,975,106,-208,45,RollL
111,100,971,106,-142,90,RollL
147,102,957,123,-28,45,RollL
-946,192,183,-58,-2475,135,RollL
-771,157,288,-107,-2295,90,RollL
-739,166,375,-107,-1904,90,RollL
-762,162,437,-107,-1463,45,RollL
-777,177,438,-107,-1072,45,RollL
-790,196,431,-74,-729,135,RollL
-831,214,422,-74,-517,45,RollL
-876,216,429,-90,-403,135,RollL
-913,213,452,-107,-403,135,RollL
-928,210,479,-107,-485,90,RollL
-958,199,507,-140,-648,135,RollL
-979,202,542,-140,-860,90,RollL
-969,187,564,-140,-1088,45,RollL
-937,184,581,-107,-1251,45,RollL
-891,181,590,-107,-1349,45,RollL
-877,186,608,-90,-1366,0,RollL
-858,177,615,-58,-1349,45,RollL
-829,180,636,-58,-1317,90,RollL
-816,172,651,-41,-1317,45,RollL
-814,174,660,-41,-1349,90,RollL
-786,178,672,-25,-1431,45,RollL
-751,190,677,-25,-1496,0,RollL
-733,196,681,-8,-1545,45,RollL
-735,186,678,-25,-1626,45,RollL
-694,181,711,-41,-1675,0,RollL
-637,177,731,-41,-1675,0,RollL
-588,175,759,-25,-1610,0,RollL
-547,171,789,-25,-1480,45,RollL
-525,157,825,-25,-1317,90,RollL
-502,151,839,-8,-1137,135,RollL
-495,148,857,-8,-990,181,RollL
-508,150,867,-8,-860,135,RollL
-537,147,879,7,-795,135,RollL
-537,144,879,7,-778,135,RollL
-526,148,881,7,-795,135,RollL
-508,154,887,7,-827,135,RollL
-508,157,902,7,-893,135,RollL
-493,154,911,7,-974,135,RollL
-501,154,921,7,-1088,135,RollL
-486,153,914,7,-1170,135,RollL
-468,151,924,-8,-1268,90,RollL
-432,148,921,-8,-1317,90,RollL
-370,150,918,-8,-1333,90,RollL
-297,153,926,7,-1300,45,RollL
-238,160,941,24,-1235,45,RollL
-210,159,957,24,-1137,45,RollL
-190,148,974,24,-1023,226,RollL
-189,154,989,57,-893,45,RollL
-195,151,992,57,-811,45,RollL
-193,151,992,57,-729,90,RollL
-181,154,986,73,-648,90,RollL
-181,159,995,73,-566,90,RollL
-211,156,990,57,-566,-45,RollL
-210,144,989,73,-501,45,RollL
-180,144,992,73,-485,45,RollL
-166,145,999,90,-468,90,RollL
-151,150,986,90,-403,45,RollL
-142,150,978,90,-371,90,RollL
-145,153,986,90,-338,90,RollL
-186,151,977,73,-338,135,RollL
-216,142,975,73,-338,90,RollL
-204,142,977,73,-371,90,RollL
-171,148,978,73,-403,90,RollL
-145,156,987,73,-403,90,RollL
-124,148,992,73,-387,90,RollL
-111,144,1002,90,-354,90,RollL
-96,145,1011,73,-322,90,RollL
-94,147,1008,90,-256,45,RollL
-100,148,999,90,-208,90,RollL
-102,148,992,106,-159,90,RollL
-105,151,980,90,-110,90,RollL
-103,153,980,90,-77,90,RollL
-103,157,981,106,-61,90,RollL
-106,154,980,90,-61,135,RollL
-105,153,992,90,-61,90,RollL
-106,153,998,90,-28,90,RollL
-114,147,996,90,-44,45,RollL
-115,151,993,90,-44,90,RollL
-120,154,986,90,-44,90,RollL
-126,154,981,90,-44,45,RollL
-130,162,986,90,-61,45,RollL
-126,157,990,90,-61,45,RollL
-124,153,998,90,-77,45,RollL
-117,151,996,90,-77,90,RollL
-115,157,992,73,-77,90,RollL
-108,160,986,90,-61,45,RollL
-100,159,992,90,-44,90,RollL
-114,160,990,73,-28,45,RollL
-118,157,993,73,-28,90,RollL
-130,156,998,73,-28,90,RollL
-144,159,990,57,-61,90,RollL
-142,153,992,57,-110,90,RollL
-138,156,989,73,-126,45,RollL
-129,160,980,73,-159,45,RollL
-109,160,987,57,-175,90,RollL
-99,159,999,57,-159,90,RollL
-88,156,1004,57,-126,45,RollL
-88,150,1010,73,-77,90,RollL
-93,154,1001,57,-61,45,RollL
-115,157,1005,90,-12,181,RollL
-121,156,1002,90,-28,90,RollL
-127,154,1001,73,-44,135,RollL
-138,154,1008,57,-77,135,RollL
-126,147,1008,57,-126,90,RollL
-118,142,1014,57,-142,90,RollL
-102,156,1014,73,-159,45,RollL
-91,151,1011,73,-142,45,RollL
-82,156,1008,73,-110,90,RollL
-78,154,1002,73,-77,90,RollL
-97,157,1004,73,-61,135,RollL
-102,154,1004,73,-61,90,RollL
-115,151,1004,73,-77,90,RollL
-103,154,1005,57,-93,135,RollL
-91,156,1005,57,-126,135,RollL
-84,154,1008,57,-126,90,RollL
-79,150,1002,73,-126,135,RollL
-70,148,1005,73,-126,90,RollL
-72,148,1001,73,-110,135,RollL
-64,151,1001,73,-77,135,RollL
-66,159,1002,57,-77,135,RollL
-75,153,999,57,-61,90,RollL
-79,153,1005,57,-77,90,RollL
-81,147,1010,73,-77,90,RollL
-73,144,1004,73,-93,90,RollL
-67,153,1008,73,-93,45,RollL
-73,150,998,73,-110,45,RollL
-75,147,998,57,-110,90,RollL
-73,144,1001,73,-93,45,RollL
-69,141,1005,73,-93,181,RollL
-58,141,1010,73,-77,135,RollL
-55,145,1016,73,-61,90,RollL
-70,147,1005,73,-61,181,RollL
-76,150,1008,73,-61,181,RollL
-75,144,1010,73,-77,90,RollL
-72,145,1008,73,-77,45,RollL
-66,150,1004,73,-77,90,RollL
-73,148,1002,57,-93,135,RollL
-76,147,1014,73,-93,135,RollL
-82,141,1013,57,-110,90,RollL
-76,145,1013,73,-110,90,RollL
-60,145,1010,73,-142,90,RollL
-58,159,1005,73,-142,90,RollL
-60,151,1005,73,-142,135,RollL
-54,147,1013,73,-142,135,RollL
-54,150,1016,57,-159,90,RollL
-55,157,1014,57,-159,135,RollL
-72,148,1002,57,-208,90,RollL
-82,154,1017,57,-273,90,RollL
-105,153,1001,40,-371,45,RollL
-79,154,1002,40,-436,45,RollL
-51,150,1005,7,-517,0,RollL
-48,153,1011,24,-566,45,RollL
-61,150,1016,24,-648,90,RollL
-46,145,998,24,-746,0,RollL
-13,139,1005,24,-795,-90,RollL
21,138,1004,24,-827,45,RollL
38,133,999,24,-844,45,RollL
93,133,993,40,-827,0,RollL
162,132,995,57,-729,45,RollL
210,138,995,57,-599,45,RollL
-844,199,512,-74,20,135,RollL
-870,189,560,-58,-28,181,RollL
-885,181,587,-41,-110,135,RollL
-879,171,611,-25,-191,90,RollL
-847,174,605,7,-191,135,RollL
-825,172,600,40,-159,135,RollL
-840,175,603,90,-93,90,RollL
-861,189,597,90,-61,90,RollL
-874,196,575,90,-77,181,RollL
-945,213,540,90,-224,90,RollL
-1003,226,524,90,-420,135,RollL
-984,240,521,57,-664,90,RollL
-960,240,528,7,-909,90,RollL
-924,243,546,-41,-1170,-45,RollL
-886,237,575,-41,-1317,-45,RollL
-835,226,600,-74,-1447,-90,RollL
-799,216,624,-90,-1512,0,RollL
-777,210,653,-107,-1561,-45,RollL
-745,210,690,-107,-1610,-45,RollL
-730,193,713,-107,-1626,-90,RollL
-702,190,729,-107,-1659,-90,RollL
-714,189,747,-107,-1692,-90,RollL
-708,183,756,-107,-1757,-135,RollL
-684,187,749,-107,-1806,-135,RollL
-693,180,765,-107,-1887,-90,RollL
-657,169,776,-123,-1969,-45,RollL
-595,166,794,-107,-2018,-45,RollL
-549,163,827,-140,-2083,-90,RollL
-505,156,854,-140,-2132,-181,RollL
-451,154,870,-90,-2116,-90,RollL
-409,150,888,-90,-2116,-90,RollL
-375,156,897,-90,-2116,-135,RollL
-321,150,921,-74,-2067,-90,RollL
-256,147,941,-58,-2002,-135,RollL
-180,145,954,-41,-1871,-135,RollL
-153,147,968,-25,-1708,-90,RollL
-112,147,959,-8,-1496,-90,RollL
-117,145,965,-8,-1284,0,RollL
-135,138,968,-25,-1105,45,RollL
-118,136,975,-8,-925,90,RollL
-79,135,989,-8,-778,135,RollL
-52,130,993,7,-615,90,RollL
-43,124,1001,7,-452,45,RollL
-66,123,992,7,-354,90,RollL
-106,117,986,7,-289,90,RollL
-127,115,990,24,-256,90,RollL
-135,118,1001,40,-224,90,RollL
-124,115,1008,40,-224,90,RollL
-121,108,1016,40,-191,135,RollL
-111,106,1010,40,-208,90,RollL
-90,105,1022,57,-191,90,RollL
-97,114,1017,24,-208,90,RollL
-115,109,1010,40,-224,90,RollL
-100,111,1008,57,-240,45,RollL
-90,112,1016,57,-256,45,RollL
-82,115,1017,40,-256,135,RollL
-76,114,1017,57,-256,181,RollL
-63,118,1011,57,-256,90,RollL
-48,124,1008,73,-224,45,RollL
-40,126,999,73,-175,90,RollL
-37,123,1008,73,-126,90,RollL
-43,121,1013,24,-110,45,RollL
-52,118,1010,73,-44,135,RollL
-61,117,1014,73,-12,90,RollL
-103,120,1020,57,-77,90,RollL
-124,112,1022,73,-142,0,RollL
-117,114,1016,73,-224,90,RollL
-93,124,1013,73,-273,45,RollL
-70,126,1004,73,-322,45,RollL
-45,129,1008,90,-322,90,RollL
-18,126,1011,73,-289,45,RollL
-3,126,1017,90,-208,45,RollL
5,126,1016,90,-126,45,RollL
2,124,1017,106,-28,90,RollL
-25,118,1016,106,20,90,RollL
-66,124,1017,90,4,90,RollL
-102,118,1011,90,-44,90,RollL
-88,120,1011,90,-93,135,RollL
-82,118,1016,90,-159,45,RollL
-72,118,1017,90,-208,45,RollL
-46,120,1013,90,-240,90,RollL
-25,123,1019,90,-240,90,RollL
-16,124,1019,90,-224,90,RollL
5,121,1017,106,-159,90,RollL
-6,123,1016,106,-110,135,RollL
-15,126,1010,106,-44,135,RollL
-15,123,1010,123,-12,135,RollL
-22,124,1013,90,-28,135,RollL
-37,126,1010,106,-28,135,RollL
-45,123,1005,106,-61,90,RollL
-48,124,1008,106,-93,90,RollL
-46,123,1011,106,-110,90,RollL
-37,123,1011,106,-142,90,RollL
-27,126,1016,106,-126,135,RollL
-21,126,1022,90,-142,90,RollL
-9,126,1025,106,-126,135,RollL
-4,130,1019,90,-126,135,RollL
-6,127,1016,106,-93,135,RollL
-4,126,1011,106,-77,135,RollL
-25,139,1013,90,-110,181,RollL
-40,130,1005,90,-159,135,RollL
-43,130,1008,90,-191,135,RollL
-27,132,1011,57,-273,45,RollL
-19,126,1019,73,-305,90,RollL
5,126,1017,90,-322,135,RollL
27,126,1014,106,-305,90,RollL
50,126,1019,123,-256,90,RollL
59,132,1011,106,-208,90,RollL
59,126,1008,106,-159,135,RollL
47,132,1011,123,-110,90,RollL
21,126,1004,106,-110,135,RollL
3,126,1002,139,-93,226,RollL
2,123,999,106,-142,135,RollL
9,121,1010,106,-175,135,RollL
27,126,1011,106,-191,181,RollL
53,126,1013,123,-175,90,RollL
65,129,1010,123,-142,90,RollL
60,136,1004,139,-93,135,RollL
59,135,1005,139,-61,135,RollL
51,142,1008,123,-44,181,RollL
42,148,1001,123,-28,135,RollL
21,145,996,123,-44,181,RollL
23,141,999,123,-61,135,RollL
26,142,1004,106,-110,226,RollL
21,136,995,90,-159,181,RollL
39,145,996,73,-208,181,RollL
44,150,987,123,-191,181,RollL
56,156,996,106,-224,90,RollL
60,150,993,106,-224,135,RollL
71,144,986,73,-256,135,RollL
66,159,981,90,-240,90,RollL
66,150,969,90,-256,90,RollL
75,156,959,73,-322,45,RollL
74,153,947,73,-354,45,RollL
113,156,936,73,-371,45,RollL
150,159,930,57,-338,-45,RollL
192,165,909,57,-273,0,RollL
243,180,864,40,-142,45,RollL
296,199,815,7,20,0,RollL
312,196,761,7,216,0,RollL
-852,241,159,-140,-3633,407,RollL
-499,243,348,-206,-3209,271,RollL
-441,178,519,-140,-2556,271,RollL
-523,138,620,-90,-1920,181,RollL
-582,178,623,-41,-1398,90,RollL
-528,214,554,-8,-860,0,RollL
-510,261,429,24,-289,135,RollL
-618,306,378,40,167,90,RollL
-664,303,371,40,525,135,RollL
-669,250,387,57,835,181,RollL
-718,205,431,57,1047,181,RollL
-799,190,477,73,1145,181,RollL
-885,183,506,73,1064,135,RollL
-946,174,506,73,917,90,RollL
-975,178,500,106,770,135,RollL
-961,183,488,123,656,135,RollL
-976,184,443,139,558,135,RollL
-1084,174,419,156,346,90,RollL
-1195,174,404,123,4,45,RollL
-1228,177,384,90,-436,-45,RollL
-1260,198,375,40,-958,-90,RollL
-1207,213,381,7,-1447,-135,RollL
-1105,220,392,-58,-1887,-135,RollL
-1018,223,416,-90,-2279,-181,RollL
-958,223,452,-123,-2589,-226,RollL
-906,225,482,-156,-2833,-226,RollL
-871,231,495,-189,-3045,-226,RollL
-913,225,501,-222,-3372,-226,RollL
-895,223,551,-239,-3633,-316,RollL
-802,195,575,-255,-3877,-407,RollL
-667,177,623,-239,-3991,-452,RollL
-496,163,671,-206,-3926,-407,RollL
-369,147,731,-189,-3747,-407,RollL
-298,162,791,-173,-3486,-407,RollL
-289,154,867,-173,-3209,-316,RollL
-297,138,908,-140,-2997,-362,RollL
-246,145,929,-140,-2768,-271,RollL
-169,145,959,-123,-2475,-271,RollL
-85,136,981,-107,-2132,-181,RollL
-33,133,1004,-90,-1790,-135,RollL
-58,142,1001,-123,-1561,-45,RollL
-66,112,1010,-107,-1382,-45,RollL
-31,97,1020,-90,-1186,-45,RollL
-13,99,1034,-58,-974,0,RollL
-39,93,1031,-58,-795,45,RollL
-61,90,1023,-25,-632,45,RollL
-88,93,1020,-25,-517,90,RollL
-87,99,1008,-8,-452,90,RollL
-39,109,1016,7,-387,90,RollL
-22,111,1034,40,-305,90,RollL
-25,103,1026,40,-273,45,RollL
-21,108,1037,57,-208,135,RollL
-22,105,1041,57,-191,135,RollL
-37,108,1037,73,-159,135,RollL
-55,109,1035,90,-159,90,RollL
-66,99,1025,73,-175,135,RollL
-70,102,1034,73,-208,45,RollL
-69,99,1028,90,-256,45,RollL
-45,96,1038,73,-289,90,RollL
-27,90,1038,90,-305,90,RollL
-6,93,1037,90,-305,45,RollL
11,96,1044,106,-289,90,RollL
18,99,1040,106,-240,45,RollL
21,106,1037,123,-191,135,RollL
15,106,1031,123,-142,90,RollL
9,105,1019,123,-93,90,RollL
6,109,1010,106,-93,135,RollL
-9,114,1001,123,-93,90,RollL
-1,111,998,90,-126,45,RollL
6,103,1004,123,-77,135,RollL
35,108,1011,123,-77,90,RollL
48,115,1019,123,-44,90,RollL
38,111,1025,123,-28,90,RollL
30,105,1022,123,-12,90,RollL
21,105,1022,139,4,45,RollL
-4,115,1013,123,-12,90,RollL
-12,112,1008,123,-44,45,RollL
-1,121,1005,139,-61,90,RollL
12,117,1008,139,-93,90,RollL
15,118,1005,139,-93,90,RollL
32,118,1004,123,-93,45,RollL
39,120,1001,123,-61,45,RollL
39,120,1004,139,-12,181,RollL
21,115,1008,106,4,135,RollL
2,114,999,123,20,135,RollL
-7,117,1010,106,4,135,RollL
-21,117,1002,90,-44,135,RollL
-18,115,1001,106,-77,90,RollL
0,117,999,90,-110,45,RollL
17,121,999,90,-126,90,RollL
23,115,998,90,-110,90,RollL
26,120,1001,90,-77,90,RollL
15,118,999,90,-44,135,RollL
12,118,995,90,-12,90,RollL
9,118,999,90,4,90,RollL
2,117,999,90,4,90,RollL
-12,115,1004,90,-28,90,RollL
-15,118,1004,73,-61,135,RollL
-13,123,1002,90,-110,45,RollL
3,121,999,73,-126,45,RollL
15,118,1002,73,-126,90,RollL
17,118,1002,40,-142,45,RollL
29,118,1001,73,-77,45,RollL
42,121,999,73,-44,90,RollL
41,121,998,90,4,90,RollL
20,121,996,90,36,90,RollL
-6,120,1010,73,36,90,RollL
-28,118,1010,73,4,90,RollL
-33,114,999,73,-61,90,RollL
-22,117,1002,73,-110,45,RollL
-3,120,1004,57,-142,90,RollL
14,120,1008,73,-142,45,RollL
36,123,1005,73,-126,90,RollL
50,121,1011,73,-93,45,RollL
38,121,1016,73,-44,90,RollL
29,114,1013,90,4,90,RollL
17,117,1008,90,36,90,RollL
3,112,1004,73,20,90,RollL
-7,115,1004,73,20,90,RollL
-7,118,1002,73,-12,90,RollL
-1,118,1002,73,-44,135,RollL
8,124,1005,73,-61,135,RollL
17,127,1008,73,-61,90,RollL
32,124,1010,57,-61,90,RollL
32,124,1013,73,-44,90,RollL
27,120,1011,73,-28,90,RollL
26,120,1005,90,4,90,RollL
18,121,999,73,4,45,RollL
9,126,1002,73,-12,135,RollL
0,127,1004,73,-28,90,RollL
6,124,1008,73,-61,90,RollL
11,129,1005,57,-77,90,RollL
11,126,1014,73,-77,90,RollL
24,121,1010,57,-77,90,RollL
36,123,1014,57,-77,90,RollL
41,124,1014,73,-44,90,RollL
33,120,1011,73,-12,90,RollL
30,117,1014,73,-12,45,RollL
8,121,1011,73,-12,90,RollL
2,121,1005,73,-28,90,RollL
3,115,1008,73,-61,45,RollL
12,123,1008,73,-61,90,RollL
20,118,1005,73,-77,90,RollL
24,121,1005,57,-77,90,RollL
33,118,1011,73,-61,45,RollL
29,117,1013,73,-44,90,RollL
23,114,1013,73,-28,45,RollL
15,117,1014,73,-28,90,RollL
8,114,1013,73,-28,90,RollL
2,109,1016,73,-44,45,RollL
2,108,1013,73,-77,45,RollL
11,109,1011,73,-93,90,RollL
21,114,1008,73,-77,135,RollL
27,118,1010,73,-77,90,RollL
20,118,1008,90,-61,90,RollL
26,118,1005,73,-44,135,RollL
26,124,1011,90,-28,135,RollL
23,114,1005,73,-28,90,RollL
20,111,1011,90,-12,181,RollL
17,115,1008,73,-28,135,RollL
6,120,1008,90,-44,181,RollL
12,117,1005,73,-77,90,RollL
18,117,1005,73,-61,90,RollL
27,120,1008,73,-77,90,RollL
30,123,1008,73,-77,135,RollL
33,115,1011,73,-61,135,RollL
29,114,1008,73,-44,135,RollL
30,117,1013,73,-28,90,RollL
30,115,1008,90,4,135,RollL
26,118,1010,73,-12,135,RollL
17,118,1004,90,-12,90,RollL
14,118,1001,73,-28,45,RollL
14,115,1001,73,-61,90,RollL
15,117,1001,73,-61,90,RollL
26,118,1004,73,-77,45,RollL
32,118,1005,90,-61,90,RollL
32,120,1010,73,-44,45,RollL
29,117,1008,73,-28,90,RollL
23,121,1011,90,-12,90,RollL
18,121,1008,90,-28,90,RollL
20,114,1005,90,-28,90,RollL
23,114,1010,90,-44,90,RollL
29,112,1011,90,-44,90,RollL
36,115,1014,90,-44,90,RollL
38,114,1013,90,-28,90,RollL
29,112,1016,90,-28,90,RollL
23,115,1017,73,-44,90,RollL
8,118,1010,90,-61,90,RollL
0,117,1010,90,-93,90,RollL
9,111,1004,90,-126,90,RollL
27,114,1013,90,-142,90,RollL
42,111,1013,73,-159,45,RollL
51,111,1008,90,-110,181,RollL
53,112,1005,90,-93,135,RollL
54,115,1005,90,-61,181,RollL
38,118,1008,90,-44,135,RollL
26,115,1011,73,-77,90,RollL
15,115,1011,73,-93,135,RollL
6,114,1014,57,-159,90,RollL
-1,115,1008,57,-224,135,RollL
17,108,1013,57,-289,135,RollL
50,118,1002,73,-322,135,RollL
71,123,999,57,-322,90,RollL
92,123,1002,73,-289,181,RollL
101,115,995,57,-256,135,RollL
114,117,996,57,-191,90,RollL
131,105,996,73,-110,226,RollL
147,102,993,73,-28,226,RollL
186,108,942,90,52,135,RollL
305,132,803,90,248,90,RollL
-1165,165,474,-206,-1643,-45,RollR
-1110,157,512,-222,-2051,-135,RollR
-1003,151,539,-206,-2393,-135,RollR
-922,148,584,-206,-2621,-90,RollR
-886,153,609,-189,-2833,-90,RollR
-885,162,629,-173,-3062,-181,RollR
-958,154,602,-189,-3470,-226,RollR
-1020,151,609,-156,-3959,-316,RollR
-877,162,593,-156,-4367,-407,RollR
-658,168,603,-123,-4628,-407,RollR
-450,180,617,-107,-4693,-452,RollR
-271,180,695,-107,-4611,-452,RollR
-162,181,833,-90,-4383,-452,RollR
-45,121,836,-41,-3991,-362,RollR
84,127,897,-41,-3486,-271,RollR
182,127,953,-8,-2850,-271,RollR
230,129,990,7,-2083,-135,RollR
234,132,1005,24,-1300,0,RollR
189,135,1002,40,-534,90,RollR
131,129,1001,40,167,226,RollR
62,106,978,57,689,226,RollR
2,99,966,73,1080,271,RollR
-72,106,959,73,1259,362,RollR
-160,103,969,73,1308,316,RollR
-252,109,980,73,1227,271,RollR
-333,90,990,90,1015,226,RollR
-388,90,1001,73,721,181,RollR
-414,90,1005,90,428,226,RollR
-405,99,1004,73,118,135,RollR
-378,108,998,73,-142,90,RollR
-322,114,993,90,-338,45,RollR
-277,117,995,90,-485,0,RollR
-240,115,992,90,-550,45,RollR
-187,112,996,90,-566,0,RollR
-145,112,1002,106,-534,0,RollR
-123,111,1016,106,-468,45,RollR
-105,111,1019,106,-371,45,RollR
-90,114,1016,106,-256,90,RollR
-90,114,1013,106,-126,90,RollR
-102,120,1010,123,-12,90,RollR
-135,120,1011,123,69,135,RollR
-174,117,1005,123,101,90,RollR
-190,108,1010,123,118,90,RollR
-205,112,1016,123,85,90,RollR
-201,109,1014,123,52,90,RollR
-196,106,1011,123,20,90,RollR
-201,109,1013,123,-12,90,RollR
-204,111,1011,123,-44,90,RollR
-193,115,1002,123,-44,90,RollR
-184,115,999,123,-61,135,RollR
-187,115,993,123,-44,90,RollR
-183,115,990,106,-61,135,RollR
-178,120,993,123,-61,90,RollR
-177,124,992,106,-61,135,RollR
-169,130,989,123,-44,135,RollR
-171,129,989,106,-44,90,RollR
-174,127,980,106,-28,90,RollR
-172,127,978,106,-28,90,RollR
-177,121,984,106,-12,135,RollR
-183,120,986,106,-12,90,RollR
-183,118,990,106,-12,90,RollR
-184,120,993,90,-28,135,RollR
-196,123,992,106,-28,135,RollR
-195,117,989,90,-28,90,RollR
-190,115,987,90,-44,90,RollR
-195,115,990,90,-44,90,RollR
-189,117,993,90,-44,90,RollR
-189,117,999,90,-61,90,RollR
-186,112,993,73,-61,90,RollR
-193,114,995,73,-77,135,RollR
-184,126,992,90,-61,90,RollR
-187,120,995,73,-61,90,RollR
-180,120,990,90,-61,90,RollR
-178,123,999,90,-61,90,RollR
-175,120,993,73,-61,90,RollR
-174,117,992,90,-61,90,RollR
-171,124,996,90,-44,90,RollR
-169,126,993,90,-44,90,RollR
-169,130,992,90,-28,90,RollR
-181,123,995,90,-28,90,RollR
-183,117,996,73,-44,90,RollR
-187,118,995,90,-44,90,RollR
-190,117,995,90,-61,90,RollR
-181,120,996,73,-77,45,RollR
-177,120,996,73,-77,45,RollR
-177,117,998,73,-77,45,RollR
-178,120,999,73,-61,45,RollR
-177,117,998,73,-61,45,RollR
-171,121,995,73,-61,45,RollR
-174,118,996,90,-44,90,RollR
-172,120,996,90,-28,45,RollR
-174,120,1002,90,-28,90,RollR
-174,120,999,90,-28,90,RollR
-175,121,999,73,-44,90,RollR
-184,117,1004,90,-28,90,RollR
-180,115,998,90,-44,90,RollR
-172,114,999,90,-44,90,RollR
-175,118,999,90,-44,45,RollR
-171,120,1002,90,-44,0,RollR
-174,120,1005,90,-28,90,RollR
-175,118,999,90,-28,45,RollR
-180,124,1001,90,-28,90,RollR
-181,124,999,90,-44,45,RollR
-183,117,999,90,-44,90,RollR
-180,123,999,90,-44,90,RollR
-178,123,998,106,-28,45,RollR
-171,123,998,106,-28,45,RollR
-180,124,999,106,-28,45,RollR
-172,123,1001,90,-28,45,RollR
-172,121,995,106,-12,90,RollR
-172,127,1002,106,-12,45,RollR
-168,127,998,106,4,90,RollR
-166,124,995,123,20,90,RollR
-165,124,999,90,4,90,RollR
-162,121,998,106,52,135,RollR
-150,121,995,106,85,90,RollR
-106,121,999,106,183,181,RollR
-63,120,993,123,346,90,RollR
-3,112,1008,139,656,226,RollR
-4,120,1013,156,982,226,RollR
797,-71,987,-140,-1056,724,RollR
782,-11,911,-90,-713,724,RollR
638,-18,864,-74,-550,633,RollR
608,-50,840,-58,-485,588,RollR
612,-65,842,-41,-452,497,RollR
600,-78,842,-25,-436,407,RollR
624,-92,852,-8,-387,362,RollR
669,-93,857,7,-256,271,RollR
687,-83,849,57,-61,181,RollR
683,-71,831,73,183,181,RollR
678,-68,809,106,444,90,RollR
662,-54,803,139,721,90,RollR
623,-44,780,172,1015,0,RollR
525,-41,780,189,1292,0,RollR
444,-51,783,205,1537,0,RollR
402,-65,798,238,1749,0,RollR
378,-65,818,254,1928,0,RollR
350,-63,840,271,2075,0,RollR
308,-65,851,287,2222,45,RollR
279,-68,845,320,2352,0,RollR
252,-57,840,337,2450,0,RollR
192,-44,830,337,2515,90,RollR
114,-35,822,353,2532,45,RollR
20,-27,839,320,2434,90,RollR
-88,-20,875,337,2271,90,RollR
-171,-20,921,320,2010,0,RollR
-211,-30,954,287,1667,-90,RollR
-214,-32,978,320,1406,-45,RollR
-223,-30,993,304,1080,-135,RollR
-229,-8,1005,287,868,0,RollR
-231,3,1022,271,623,-90,RollR
-216,15,1037,254,411,-90,RollR
-183,18,1044,238,232,-90,RollR
-159,24,1046,205,101,-45,RollR
-112,24,1046,189,52,0,RollR
-70,25,1058,172,36,-90,RollR
-43,27,1058,172,69,-45,RollR
-34,25,1067,156,134,0,RollR
-49,28,1058,156,216,0,RollR
-66,36,1053,156,297,45,RollR
-82,45,1050,123,346,45,RollR
-94,39,1046,139,395,0,RollR
-118,37,1047,123,411,45,RollR
-148,28,1035,139,395,0,RollR
-172,27,1028,139,362,0,RollR
-190,28,1023,139,313,0,RollR
-190,28,1013,156,281,0,RollR
-195,39,1005,139,232,0,RollR
-202,40,1005,139,199,0,RollR
-204,45,1008,139,167,45,RollR
-219,39,1016,156,134,0,RollR
-220,39,1010,139,85,45,RollR
-223,40,1004,156,69,0,RollR
-220,43,1001,139,20,-45,RollR
-229,48,992,139,-12,0,RollR
-222,52,984,123,-28,0,RollR
-213,52,987,123,-61,0,RollR
-210,54,986,106,-77,0,RollR
-219,49,990,90,-77,45,RollR
-217,51,992,106,-93,0,RollR
-219,48,995,106,-93,0,RollR
-216,46,996,90,-93,45,RollR
-208,45,996,90,-93,45,RollR
-205,46,998,90,-93,0,RollR
-205,48,995,57,-93,45,RollR
-205,43,995,73,-77,45,RollR
-198,42,993,73,-77,45,RollR
-195,37,995,73,-61,45,RollR
-195,37,993,73,-44,45,RollR
-196,31,998,90,-12,90,RollR
-196,31,1002,57,-12,90,RollR
-198,34,1005,73,4,135,RollR
-201,31,1002,57,-12,90,RollR
-204,33,1001,73,-12,90,RollR
-214,34,999,57,-28,90,RollR
-202,31,1001,57,-44,90,RollR
-199,27,1004,73,-61,90,RollR
-190,31,1011,73,-61,90,RollR
-193,28,1010,73,-61,90,RollR
-198,28,1011,73,-61,90,RollR
-193,34,1008,73,-61,90,RollR
-190,39,999,57,-77,135,RollR
-190,37,999,73,-61,90,RollR
-189,39,1008,90,-44,90,RollR
-190,34,1013,73,-61,135,RollR
-184,34,1011,73,-61,135,RollR
-184,36,1004,90,-77,90,RollR
-184,33,1008,90,-61,135,RollR
-189,31,1004,90,-77,45,RollR
-180,34,1001,106,-61,90,RollR
-181,31,1001,106,-44,90,RollR
-187,31,1010,106,-44,45,RollR
-180,34,1008,90,-44,90,RollR
-177,34,1013,106,-44,90,RollR
-178,34,1005,106,-44,45,RollR
-184,33,1002,106,-28,45,RollR
-180,31,995,106,-28,0,RollR
