@relation 1811teachset2-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' ax' numeric
@attribute ' ay' numeric
@attribute ' az' numeric
@attribute ' gx' numeric
@attribute ' gy' numeric
@attribute ' gz' numeric
@attribute ' gesture' {Down,Idle,Left,LRollL,LRollR,Right,RollL,RollR,Up}

@data
-301,280,936,7,-387,90,RollL
-310,280,942,24,-371,90,RollL
-316,282,938,7,-387,90,RollL
-319,279,948,7,-387,90,RollL
-316,282,962,7,-403,90,RollL
-325,273,959,7,-452,90,RollL
-291,273,963,24,-485,90,RollL
-265,271,962,40,-501,90,RollL
-243,274,965,40,-501,90,RollL
-217,270,963,24,-501,45,RollL
-208,265,974,24,-468,45,RollL
-196,268,974,40,-420,135,RollL
-196,265,975,40,-403,45,RollL
-229,271,965,40,-403,45,RollL
-216,270,965,57,-387,135,RollL
-211,270,962,40,-403,45,RollL
-210,265,965,57,-387,135,RollL
-195,264,968,40,-403,45,RollL
-183,268,972,57,-371,90,RollL
-171,268,965,57,-371,45,RollL
-172,270,972,40,-338,45,RollL
-166,271,972,57,-305,135,RollL
-174,270,963,57,-305,45,RollL
-172,274,965,57,-273,135,RollL
-165,274,974,73,-273,-45,RollL
-183,270,969,57,-273,0,RollL
-181,268,969,57,-256,0,RollL
-172,268,962,57,-273,45,RollL
-165,264,962,57,-273,45,RollL
-154,268,968,40,-256,0,RollL
-147,271,974,57,-224,90,RollL
-148,271,975,73,-191,90,RollL
-136,270,977,57,-175,45,RollL
-138,271,974,73,-142,90,RollL
-135,274,984,73,-110,90,RollL
-160,274,972,40,-126,90,RollL
-169,270,969,57,-142,90,RollL
-156,270,965,57,-142,90,RollL
-139,265,966,57,-126,135,RollL
-139,268,965,57,-126,90,RollL
-141,270,977,73,-110,90,RollL
-129,270,980,57,-93,90,RollL
-118,264,981,73,-61,135,RollL
-117,270,989,90,-12,135,RollL
-148,273,972,73,-12,135,RollL
-162,267,974,73,-28,135,RollL
-151,264,977,73,-44,90,RollL
-148,268,981,73,-44,135,RollL
-148,271,983,57,-77,90,RollL
-159,265,980,57,-110,90,RollL
-138,262,980,57,-126,90,RollL
-121,265,984,57,-126,90,RollL
-111,270,983,57,-93,90,RollL
-106,259,987,73,-61,90,RollL
-130,264,977,57,-61,90,RollL
-145,262,981,57,-61,90,RollL
-142,265,978,73,-61,90,RollL
-144,264,980,40,-110,45,RollL
-147,264,983,57,-126,90,RollL
-148,258,993,73,-142,45,RollL
-130,256,984,57,-175,90,RollL
-106,265,987,73,-159,45,RollL
-103,265,984,73,-126,90,RollL
-97,264,983,73,-93,45,RollL
-102,265,981,73,-44,90,RollL
-115,261,983,73,-28,90,RollL
-141,265,989,73,-44,90,RollL
-156,261,993,90,-77,90,RollL
-153,262,986,73,-110,45,RollL
-138,265,984,73,-126,90,RollL
-120,267,983,73,-142,90,RollL
-109,270,980,73,-126,45,RollL
-99,271,980,90,-93,90,RollL
-102,267,975,73,-77,45,RollL
-120,270,966,73,-77,45,RollL
-112,268,965,90,-77,45,RollL
-109,271,965,73,-77,90,RollL
-106,270,965,73,-77,90,RollL
-96,271,969,73,-61,45,RollL
-84,268,966,73,-44,90,RollL
-73,265,966,73,36,45,RollL
-51,268,959,73,167,90,RollL
-48,276,924,73,362,90,RollL
-25,289,912,73,737,181,RollL
26,283,897,106,1243,316,RollL
-754,331,608,57,-990,45,RollL
-759,325,611,73,-958,45,RollL
-780,327,602,73,-941,0,RollL
-817,328,605,57,-974,0,RollL
-820,327,603,57,-1023,-45,RollL
-808,328,608,24,-1088,-45,RollL
-790,328,621,7,-1105,0,RollL
-766,327,642,-8,-1137,0,RollL
-741,322,671,7,-1153,45,RollL
-709,312,704,7,-1153,0,RollL
-700,297,704,7,-1186,45,RollL
-697,295,732,40,-1235,-45,RollL
-700,295,737,24,-1349,0,RollL
-669,289,752,7,-1480,0,RollL
-616,285,761,-8,-1594,0,RollL
-553,282,774,7,-1643,-45,RollL
-490,285,795,-8,-1659,0,RollL
-522,289,804,24,-1692,-45,RollL
-516,313,816,-8,-1773,0,RollL
-454,294,828,-8,-1806,-90,RollL
-382,300,845,-25,-1806,-90,RollL
-315,289,864,-25,-1741,-90,RollL
-249,300,891,-8,-1610,-90,RollL
-231,297,908,-25,-1480,-90,RollL
-231,295,939,-8,-1284,0,RollL
-235,286,959,-41,-1170,-45,RollL
-246,274,972,-8,-1007,0,RollL
-240,274,978,-8,-876,0,RollL
-274,271,974,-8,-778,0,RollL
-271,271,968,7,-697,-45,RollL
-261,268,948,7,-632,45,RollL
-246,268,939,-8,-566,45,RollL
-238,273,942,7,-501,45,RollL
-240,264,942,7,-468,90,RollL
-229,265,959,24,-436,45,RollL
-222,264,965,40,-403,90,RollL
-207,265,972,24,-387,45,RollL
-223,270,972,40,-387,90,RollL
-228,267,972,24,-387,45,RollL
-214,267,972,40,-371,90,RollL
-231,264,968,40,-403,90,RollL
-201,262,972,24,-403,45,RollL
-166,261,981,40,-371,90,RollL
-147,261,981,40,-338,45,RollL
-156,259,983,40,-322,45,RollL
-163,267,989,40,-305,135,RollL
-163,264,984,40,-273,135,RollL
-169,261,983,57,-289,45,RollL
-163,261,980,57,-273,90,RollL
-147,261,978,57,-273,90,RollL
-151,256,978,57,-273,90,RollL
-130,256,981,73,-224,90,RollL
-121,259,978,57,-208,90,RollL
-135,253,980,57,-191,45,RollL
-148,256,978,40,-191,90,RollL
-135,258,983,73,-159,90,RollL
-127,258,984,73,-142,90,RollL
-136,261,980,73,-126,90,RollL
-136,259,980,73,-110,90,RollL
-133,256,978,73,-93,90,RollL
-138,259,983,73,-93,135,RollL
-130,256,983,73,-77,135,RollL
-118,253,981,73,-61,45,RollL
-123,259,978,73,-61,90,RollL
-141,262,978,73,-61,90,RollL
-144,259,981,90,-61,90,RollL
-133,261,981,73,-61,135,RollL
-129,261,981,90,-77,45,RollL
-133,264,975,57,-93,135,RollL
-130,264,978,90,-77,90,RollL
-120,265,974,57,-93,45,RollL
-129,259,983,90,-61,90,RollL
-130,259,983,73,-77,90,RollL
-133,258,980,73,-61,181,RollL
-126,255,977,73,-61,45,RollL
-120,259,978,73,-44,90,RollL
-132,258,975,73,-61,45,RollL
-142,262,968,73,-61,90,RollL
-133,261,974,73,-44,90,RollL
-141,267,981,73,-61,90,RollL
-156,262,984,57,-93,90,RollL
-151,256,981,57,-110,90,RollL
-135,261,983,73,-110,90,RollL
-120,259,986,73,-110,45,RollL
-111,261,986,73,-77,135,RollL
-112,259,978,73,-61,90,RollL
-109,258,977,57,-12,135,RollL
-111,262,980,73,20,135,RollL
-144,267,980,73,4,90,RollL
-172,261,977,57,-44,90,RollL
-162,258,978,40,-93,90,RollL
-145,265,980,73,-93,135,RollL
-132,265,978,57,-159,45,RollL
-121,261,981,57,-142,135,RollL
-114,261,977,57,-126,135,RollL
-94,262,980,57,-93,45,RollL
-94,265,981,57,-61,90,RollL
-108,265,983,57,-28,90,RollL
-123,264,983,73,20,45,RollL
-132,267,977,57,4,45,RollL
-144,262,974,57,-28,0,RollL
-171,262,977,73,-28,135,RollL
-168,261,972,57,-110,45,RollL
-163,264,974,73,-142,45,RollL
-136,256,977,73,-159,90,RollL
-121,265,981,73,-142,45,RollL
-100,265,983,73,-126,90,RollL
-97,268,983,73,-77,90,RollL
-100,267,983,73,-28,90,RollL
-109,262,981,90,20,90,RollL
-118,265,981,73,20,90,RollL
-141,261,974,73,20,90,RollL
-157,262,969,73,-12,90,RollL
-157,265,965,73,-61,90,RollL
-147,267,977,73,-110,90,RollL
-142,267,977,57,-142,90,RollL
-136,264,978,73,-142,90,RollL
-111,265,980,57,-159,90,RollL
-100,265,980,73,-126,90,RollL
-94,267,981,73,-93,90,RollL
-93,264,980,73,-61,0,RollL
-102,262,980,73,-28,45,RollL
-112,258,980,73,4,90,RollL
-117,261,983,57,4,90,RollL
-123,259,981,73,20,90,RollL
-142,265,983,57,4,90,RollL
-157,265,975,73,-28,90,RollL
-154,267,978,57,-61,90,RollL
-139,267,983,57,-93,90,RollL
-142,264,984,57,-126,45,RollL
-126,261,981,57,-126,135,RollL
-112,264,986,57,-126,90,RollL
-102,264,983,57,-110,135,RollL
-94,264,981,73,-61,90,RollL
-105,262,983,57,-28,135,RollL
-112,261,978,73,4,90,RollL
-135,264,974,57,-12,135,RollL
-148,261,974,73,-28,90,RollL
-151,256,975,57,-77,90,RollL
-142,255,978,57,-93,90,RollL
-121,258,980,57,-93,90,RollL
-115,264,983,57,-110,45,RollL
-105,264,978,73,-93,45,RollL
-103,265,977,73,-44,90,RollL
-105,264,977,73,-28,45,RollL
-112,259,980,73,-12,135,RollL
-118,261,981,73,4,90,RollL
-127,261,981,57,-12,90,RollL
-144,255,981,73,-28,90,RollL
-145,258,977,57,-61,90,RollL
-135,258,977,57,-77,90,RollL
-132,261,980,40,-110,45,RollL
-114,255,984,57,-93,90,RollL
-112,259,987,73,-93,90,RollL
-102,259,984,57,-77,45,RollL
-102,259,987,73,-28,90,RollL
-115,259,984,73,-12,45,RollL
-121,264,986,73,4,90,RollL
-135,264,984,73,-12,90,RollL
-144,258,981,73,-28,90,RollL
-138,259,981,73,-44,90,RollL
-135,262,984,73,-61,90,RollL
-136,261,984,73,-77,90,RollL
-127,261,983,90,-77,90,RollL
-115,258,987,73,-77,90,RollL
-108,261,989,90,-44,135,RollL
-108,259,983,90,-28,135,RollL
-114,262,986,73,-28,135,RollL
-120,264,981,73,-28,181,RollL
-132,258,974,73,-28,90,RollL
-136,261,978,57,-61,181,RollL
-141,258,977,73,-77,135,RollL
-129,259,980,73,-93,135,RollL
-111,265,978,73,-93,135,RollL
-106,265,980,57,-110,45,RollL
-102,264,980,73,-93,0,RollL
-105,264,980,57,-61,90,RollL
-103,267,977,73,-44,45,RollL
-117,267,975,57,-28,90,RollL
-133,259,980,57,-44,45,RollL
-136,259,978,40,-61,90,RollL
-151,261,974,73,-61,90,RollL
-142,259,977,57,-126,0,RollL
-136,262,983,57,-126,0,RollL
-118,256,978,73,-110,90,RollL
-109,267,981,73,-93,90,RollL
-105,268,984,73,-61,45,RollL
-111,267,983,73,-28,90,RollL
-118,264,980,90,-12,90,RollL
-142,267,983,90,-28,90,RollL
-154,262,977,73,-44,90,RollL
-151,267,977,73,-77,90,RollL
-147,265,983,73,-110,90,RollL
-127,267,984,90,-110,90,RollL
-118,267,981,90,-110,90,RollL
-108,265,981,90,-93,90,RollL
-102,265,981,90,-77,90,RollL
-117,267,981,90,-61,90,RollL
-129,264,977,90,-61,90,RollL
-123,261,983,90,-61,90,RollL
-130,267,980,90,-77,90,RollL
-121,262,983,90,-93,90,RollL
-114,267,981,90,-110,90,RollL
-115,270,981,90,-110,90,RollL
-114,267,983,90,-126,90,RollL
-126,270,980,90,-126,90,RollL
-115,270,987,90,-142,90,RollL
-117,267,989,90,-142,45,RollL
-103,268,986,90,-142,135,RollL
-102,265,987,106,-142,90,RollL
-105,273,983,90,-159,90,RollL
-102,271,984,90,-175,90,RollL
-117,271,975,90,-191,135,RollL
-99,268,975,90,-224,135,RollL
-82,268,969,73,-240,90,RollL
-52,274,972,73,-240,90,RollL
-60,277,959,73,-224,90,RollL
-33,276,959,73,-191,45,RollL
-27,280,953,73,-142,45,RollL
-33,283,945,73,-93,45,RollL
-801,315,567,123,36,90,RollL
-820,313,576,106,85,90,RollL
-837,307,581,106,85,90,RollL
-844,303,581,106,85,181,RollL
-849,295,588,73,20,90,RollL
-844,283,597,90,4,181,RollL
-834,277,603,73,-44,135,RollL
-814,274,606,90,-77,181,RollL
-810,276,606,73,-110,181,RollL
-808,279,605,73,-159,135,RollL
-801,286,605,57,-208,135,RollL
-784,292,597,57,-256,181,RollL
-775,301,597,40,-322,135,RollL
-780,298,594,40,-387,135,RollL
-760,309,606,40,-420,135,RollL
-745,306,617,24,-452,90,RollL
-741,298,626,24,-452,181,RollL
-733,301,629,24,-452,90,RollL
-738,298,642,7,-436,135,RollL
-735,294,651,24,-403,45,RollL
-730,298,668,24,-354,90,RollL
-724,297,675,24,-354,135,RollL
-732,301,674,40,-305,90,RollL
-735,295,675,24,-322,45,RollL
-745,295,666,40,-305,90,RollL
-742,298,666,24,-322,135,RollL
-747,291,662,24,-338,135,RollL
-747,289,663,24,-371,0,RollL
-741,291,674,7,-420,90,RollL
-735,285,684,40,-436,0,RollL
-730,291,690,24,-485,45,RollL
-727,285,693,40,-485,45,RollL
-723,286,696,24,-534,0,RollL
-714,288,707,40,-534,45,RollL
-699,289,710,24,-550,0,RollL
-684,286,716,24,-534,45,RollL
-679,289,725,40,-534,0,RollL
-678,289,731,40,-517,0,RollL
-672,289,735,40,-534,45,RollL
-678,288,740,24,-550,45,RollL
-676,283,752,40,-583,45,RollL
-675,285,755,40,-632,45,RollL
-673,283,750,24,-680,45,RollL
-663,282,761,24,-713,45,RollL
-643,282,767,40,-746,45,RollL
-625,282,774,24,-762,45,RollL
-610,279,779,24,-778,45,RollL
-597,282,791,24,-795,0,RollL
-595,280,792,24,-827,0,RollL
-588,276,809,7,-860,45,RollL
-586,274,813,7,-893,0,RollL
-564,276,828,7,-941,0,RollL
-568,276,825,7,-974,0,RollL
-558,276,840,7,-1023,0,RollL
-523,268,852,7,-1056,0,RollL
-484,268,858,24,-1056,0,RollL
-450,270,872,24,-1039,-45,RollL
-427,271,881,24,-990,0,RollL
-415,267,891,40,-941,-45,RollL
-402,268,897,40,-876,45,RollL
-387,265,905,40,-811,45,RollL
-385,270,908,40,-746,45,RollL
-391,265,908,40,-697,45,RollL
-388,262,917,24,-664,90,RollL
-385,262,920,24,-648,45,RollL
-375,261,918,7,-664,45,RollL
-354,258,924,24,-648,45,RollL
-334,255,924,24,-615,45,RollL
-324,252,935,24,-583,45,RollL
-315,255,941,24,-550,45,RollL
-330,258,953,24,-534,0,RollL
-348,250,953,40,-550,0,RollL
-331,253,957,24,-583,90,RollL
-327,247,959,24,-648,45,RollL
-300,252,957,24,-697,45,RollL
-264,250,963,40,-713,45,RollL
-249,249,966,40,-697,45,RollL
-223,249,969,57,-648,45,RollL
-202,244,969,40,-566,90,RollL
-183,253,963,57,-452,90,RollL
-180,258,957,57,-338,135,RollL
-181,255,947,73,-256,45,RollL
-184,255,953,57,-142,135,RollL
-198,255,954,57,-77,135,RollL
-223,259,957,57,-61,135,RollL
-240,253,962,57,-61,90,RollL
-246,250,963,57,-93,135,RollL
-240,253,972,73,-110,90,RollL
-241,255,977,57,-142,90,RollL
-232,256,977,40,-191,90,RollL
-220,255,977,57,-191,90,RollL
-211,249,975,73,-175,90,RollL
-201,256,975,57,-175,45,RollL
-208,253,968,57,-159,135,RollL
-208,250,974,73,-142,90,RollL
-205,250,974,73,-142,135,RollL
-205,253,974,73,-126,90,RollL
-195,256,980,73,-93,90,RollL
-202,255,978,73,-93,90,RollL
-205,255,972,90,-93,90,RollL
-204,258,965,73,-110,135,RollL
-202,255,965,57,-110,90,RollL
-199,256,966,90,-77,90,RollL
-204,253,972,90,-93,90,RollL
-201,255,972,73,-93,90,RollL
-196,255,972,90,-61,135,RollL
-192,250,975,73,-61,90,RollL
-202,255,975,73,-61,135,RollL
-220,258,975,73,-77,90,RollL
-222,249,968,73,-110,90,RollL
-208,253,972,90,-126,90,RollL
-193,256,965,73,-142,90,RollL
-184,256,965,73,-142,135,RollL
-183,253,968,90,-110,90,RollL
-178,259,974,90,-93,90,RollL
-187,256,975,73,-77,90,RollL
-189,253,980,90,-44,135,RollL
-193,256,980,90,-44,90,RollL
-204,255,977,73,-61,135,RollL
-208,256,972,73,-93,90,RollL
-214,256,977,57,-126,181,RollL
-213,250,975,73,-142,135,RollL
-210,256,975,73,-191,135,RollL
-207,253,977,57,-240,90,RollL
-181,262,974,57,-240,45,RollL
-166,264,977,57,-240,45,RollL
-159,267,969,73,-191,0,RollL
-157,261,972,73,-142,135,RollL
-160,261,974,73,-110,45,RollL
-165,259,972,57,-93,135,RollL
-181,256,975,57,-93,90,RollL
-184,258,972,57,-110,90,RollL
-181,262,975,90,-93,90,RollL
-180,262,978,90,-93,90,RollL
-169,262,972,90,-93,90,RollL
-165,259,968,90,-93,90,RollL
-156,267,972,90,-93,45,RollL
-171,265,969,90,-77,90,RollL
-180,261,969,90,-77,90,RollL
-168,261,975,90,-77,90,RollL
-174,265,977,90,-77,135,RollL
-171,264,972,90,-77,90,RollL
-168,262,975,90,-77,90,RollL
-187,267,972,90,-93,90,RollL
-190,265,969,90,-110,90,RollL
-174,261,969,90,-142,90,RollL
-172,265,969,90,-126,90,RollL
-166,270,968,90,-142,90,RollL
-162,264,968,73,-126,90,RollL
-166,273,975,73,-126,90,RollL
-799,379,503,123,-175,-45,RollR
-858,360,501,123,52,0,RollR
-918,348,507,123,216,90,RollR
-954,343,515,123,281,90,RollR
-960,342,522,123,281,135,RollR
-957,357,507,139,248,135,RollR
-954,352,504,123,183,181,RollR
-936,345,500,123,118,135,RollR
-925,336,506,106,20,181,RollR
-897,319,515,106,-44,135,RollR
-892,300,525,90,-126,135,RollR
-882,291,528,73,-208,90,RollR
-859,300,524,73,-289,90,RollR
-825,297,512,90,-338,135,RollR
-798,306,512,73,-436,45,RollR
-793,322,509,57,-468,135,RollR
-772,333,518,40,-501,90,RollR
-742,331,530,24,-517,90,RollR
-727,333,545,24,-485,90,RollR
-715,328,563,24,-420,45,RollR
-706,318,573,7,-305,90,RollR
-706,321,587,40,-159,45,RollR
-727,319,597,57,-12,90,RollR
-760,321,605,57,85,45,RollR
-793,322,600,57,167,45,RollR
-816,325,596,73,216,135,RollR
-843,327,588,90,199,45,RollR
-852,327,573,90,183,135,RollR
-865,324,569,90,118,90,RollR
-873,325,561,90,52,90,RollR
-867,324,560,90,-28,90,RollR
-858,318,552,73,-110,45,RollR
-847,318,555,73,-159,90,RollR
-837,319,555,57,-208,45,RollR
-823,313,558,90,-224,90,RollR
-814,319,564,73,-256,45,RollR
-804,313,569,73,-240,135,RollR
-799,319,570,57,-256,45,RollR
-798,316,579,57,-240,135,RollR
-792,319,573,57,-224,45,RollR
-802,316,579,57,-224,90,RollR
-814,318,588,57,-224,90,RollR
-823,316,596,24,-256,135,RollR
-855,307,591,57,-322,90,RollR
-868,316,602,40,-420,45,RollR
-861,322,605,40,-534,90,RollR
-849,313,611,24,-680,0,RollR
-864,303,608,40,-827,-90,RollR
-901,304,618,7,-1056,90,RollR
-915,304,632,-8,-1317,-45,RollR
-912,286,633,7,-1675,-135,RollR
-954,285,645,-41,-2116,-181,RollR
-877,291,668,-58,-2475,-226,RollR
-730,286,683,-8,-2719,-226,RollR
-619,289,708,-25,-2899,-362,RollR
-556,295,741,7,-2997,-271,RollR
-570,295,746,7,-3143,-316,RollR
-499,307,761,-8,-3241,-362,RollR
-342,306,770,7,-3192,-362,RollR
-199,318,809,7,-3029,-362,RollR
-118,331,839,7,-2736,-316,RollR
-73,336,870,-8,-2312,-271,RollR
-73,322,906,-25,-1887,-181,RollR
-63,298,929,-41,-1431,-135,RollR
-34,283,942,-25,-941,-45,RollR
-22,279,936,-8,-501,0,RollR
-67,274,933,-8,-110,0,RollR
-139,271,942,7,183,45,RollR
-232,268,948,-8,297,45,RollR
-333,255,953,7,248,45,RollR
-376,255,968,24,134,45,RollR
-376,253,983,24,-12,45,RollR
-346,252,1001,24,-126,45,RollR
-325,249,1007,24,-240,45,RollR
-300,243,1008,40,-305,45,RollR
-267,253,1002,40,-338,45,RollR
-247,255,989,57,-338,45,RollR
-229,259,980,57,-322,90,RollR
-207,259,972,73,-289,90,RollR
-199,261,972,73,-240,90,RollR
-205,258,966,73,-224,90,RollR
-204,258,962,90,-208,135,RollR
-184,258,960,90,-175,90,RollR
-178,261,962,90,-126,90,RollR
-178,258,960,73,-61,135,RollR
-178,255,962,73,-12,135,RollR
-181,255,968,73,36,135,RollR
-190,256,977,73,85,135,RollR
-196,255,975,73,101,135,RollR
-214,256,974,73,101,135,RollR
-235,256,969,57,85,90,RollR
-246,256,966,57,36,45,RollR
-250,258,960,73,4,135,RollR
-241,255,954,57,-44,90,RollR
-223,256,957,57,-77,90,RollR
-214,261,960,57,-93,90,RollR
-202,261,969,57,-93,90,RollR
-201,258,974,57,-77,90,RollR
-202,258,977,57,-44,90,RollR
-225,265,974,57,-44,90,RollR
-234,261,965,57,-44,90,RollR
-225,258,963,57,-61,90,RollR
-231,252,968,57,-61,90,RollR
-232,255,968,73,-61,90,RollR
-223,252,965,57,-77,135,RollR
-208,258,972,73,-61,90,RollR
-202,255,969,73,-44,90,RollR
-213,264,966,57,-28,135,RollR
-225,259,963,73,-12,135,RollR
-226,256,965,57,-44,90,RollR
-235,261,966,73,-44,90,RollR
-229,261,966,57,-61,90,RollR
-234,258,965,57,-77,135,RollR
-220,252,966,57,-93,90,RollR
-213,252,969,57,-93,135,RollR
-207,253,972,73,-77,90,RollR
-208,261,972,73,-44,90,RollR
-213,253,968,73,-44,90,RollR
-217,252,962,73,-28,90,RollR
-226,256,959,73,-28,90,RollR
-229,255,969,73,-28,90,RollR
-231,255,966,57,-61,90,RollR
-228,250,972,73,-77,90,RollR
-222,256,974,57,-93,45,RollR
-214,259,977,90,-61,90,RollR
-214,255,968,73,-77,90,RollR
-211,255,966,73,-61,90,RollR
-210,253,968,73,-61,45,RollR
-214,250,972,73,-28,90,RollR
-217,259,968,73,-44,90,RollR
-226,258,962,73,-44,90,RollR
-229,258,962,73,-61,90,RollR
-228,258,966,73,-61,90,RollR
-222,258,966,73,-61,90,RollR
-213,261,972,90,-61,90,RollR
-205,258,968,90,-44,90,RollR
-214,259,974,73,-28,135,RollR
-217,256,966,73,-28,90,RollR
-220,259,972,73,-28,90,RollR
-231,256,969,73,-28,135,RollR
-228,258,972,57,-28,181,RollR
-222,261,968,57,-28,181,RollR
-226,256,966,73,-28,135,RollR
-222,252,969,57,-44,135,RollR
-222,259,968,90,-28,135,RollR
-214,255,965,57,-44,90,RollR
-216,261,963,73,-28,90,RollR
-211,259,963,73,4,181,RollR
-217,259,962,73,20,0,RollR
-214,259,962,57,36,90,RollR
-214,259,959,90,52,45,RollR
-204,262,963,57,69,90,RollR
-210,267,959,90,118,45,RollR
-217,265,957,90,150,135,RollR
-225,265,947,73,150,45,RollR
-253,280,935,73,150,90,RollR
-354,300,921,24,-44,45,RollR
-613,295,896,-25,-566,45,RollR
-931,294,882,-58,-1431,-135,RollR
-1024,261,824,-123,-2426,-181,RollR
191,168,1004,-8,-126,90,RollR
227,163,999,7,-110,90,RollR
254,184,998,7,-77,45,RollR
258,198,1004,24,-12,135,RollR
227,210,1007,24,36,45,RollR
213,216,1025,24,69,45,RollR
179,210,1046,40,85,45,RollR
92,196,1046,40,36,45,RollR
99,187,1047,73,-12,0,RollR
143,199,1040,90,-28,0,RollR
173,210,1020,90,4,-45,RollR
195,220,1001,123,101,-45,RollR
207,225,995,139,216,45,RollR
168,223,974,123,281,0,RollR
140,217,968,139,346,45,RollR
132,214,972,123,362,0,RollR
135,208,972,123,395,45,RollR
138,210,960,106,428,0,RollR
153,210,947,106,525,45,RollR
161,211,942,106,623,45,RollR
155,208,951,106,754,90,RollR
117,202,969,106,884,90,RollR
65,192,978,123,966,90,RollR
15,192,996,123,998,135,RollR
-36,195,1022,123,998,181,RollR
-70,201,1026,139,950,135,RollR
-79,217,1011,156,917,135,RollR
-84,232,998,139,852,181,RollR
-109,243,980,139,803,135,RollR
-159,237,975,123,737,181,RollR
-205,234,983,139,689,181,RollR
-238,243,990,123,558,135,RollR
-249,240,1005,156,477,135,RollR
-229,246,1007,156,362,90,RollR
-210,247,1005,156,264,45,RollR
-199,250,1001,156,232,135,RollR
-190,247,999,172,216,90,RollR
-189,246,993,172,199,90,RollR
-180,246,986,172,216,90,RollR
-174,243,978,156,216,135,RollR
-175,237,983,156,232,181,RollR
-184,238,980,156,248,181,RollR
-190,237,981,156,248,135,RollR
-189,244,974,139,248,90,RollR
-156,240,969,156,330,181,RollR
-139,246,969,172,444,181,RollR
-168,246,966,156,509,181,RollR
-207,253,969,156,558,181,RollR
-244,253,965,156,558,226,RollR
-264,255,960,172,542,226,RollR
-283,256,960,172,477,226,RollR
-294,259,960,172,411,181,RollR
-303,259,954,139,297,90,RollR
-310,267,945,156,248,181,RollR
-307,268,939,139,167,181,RollR
-306,267,929,139,101,226,RollR
-279,274,926,139,85,181,RollR
-234,274,936,123,101,135,RollR
-235,276,942,139,167,181,RollR
-249,279,942,139,216,135,RollR
-256,277,944,139,264,181,RollR
-268,280,941,123,248,135,RollR
-289,277,936,139,281,181,RollR
-322,276,936,123,232,90,RollR
-349,277,935,123,199,181,RollR
-360,274,936,106,134,135,RollR
-351,270,933,106,52,135,RollR
-346,277,929,106,-12,90,RollR
-333,280,927,106,-61,135,RollR
-319,280,921,106,-110,45,RollR
-301,283,926,90,-126,90,RollR
-297,286,929,106,-142,45,RollR
-297,285,932,90,-142,90,RollR
-288,285,929,90,-142,90,RollR
-277,282,936,90,-110,90,RollR
-262,286,938,90,-77,90,RollR
-270,282,933,90,-28,90,RollR
-277,285,926,73,-12,90,RollR
-294,288,923,90,4,90,RollR
-304,283,929,73,4,135,RollR
-315,280,935,73,-12,90,RollR
-325,283,935,90,-12,90,RollR
-321,286,935,73,-44,90,RollR
-322,285,936,73,-44,90,RollR
-316,288,936,73,-61,90,RollR
-313,286,936,73,-61,90,RollR
-312,288,941,73,-61,90,RollR
-309,285,938,90,-61,45,RollR
-313,285,939,90,-61,90,RollR
-310,280,935,73,-61,90,RollR
-310,289,935,90,-61,90,RollR
-312,285,927,73,-77,90,RollR
-310,288,923,90,-77,90,RollR
-297,285,923,73,-61,90,RollR
-295,286,929,73,-77,90,RollR
-297,285,936,73,-61,90,RollR
-303,283,936,73,-61,90,RollR
-312,286,939,73,-61,90,RollR
-321,283,939,73,-77,90,RollR
-312,286,938,73,-77,90,RollR
-306,285,933,57,-93,90,RollR
-301,283,936,57,-93,90,RollR
-292,283,935,73,-77,90,RollR
-291,286,936,73,-93,90,RollR
-297,286,944,73,-77,90,RollR
-295,282,945,73,-77,90,RollR
-297,285,945,73,-77,90,RollR
-297,285,947,73,-93,135,RollR
-304,285,945,73,-93,45,RollR
-298,280,942,73,-93,45,RollR
-301,286,941,73,-93,45,RollR
-295,283,938,73,-93,0,RollR
-303,283,944,73,-93,90,RollR
-294,282,947,73,-93,45,RollR
-304,285,945,90,-93,90,RollR
-303,276,944,73,-93,90,RollR
-292,283,941,73,-93,90,RollR
-292,286,936,90,-77,45,RollR
-289,289,935,73,-77,90,RollR
-297,294,936,90,-77,90,RollR
-298,285,935,90,-61,90,RollR
-298,286,941,90,-61,90,RollR
-300,283,945,90,-77,90,RollR
-292,289,945,73,-77,90,RollR
-297,286,942,73,-77,135,RollR
-301,285,938,90,-77,90,RollR
-289,283,938,73,-93,90,RollR
-291,285,936,90,-77,90,RollR
-283,294,935,73,-77,135,RollR
-279,292,941,57,-77,135,RollR
-273,291,942,73,-44,90,RollR
-270,289,938,90,-12,135,RollR
-271,288,936,73,-12,90,RollR
-264,289,938,90,20,90,RollR
-231,283,939,90,85,45,RollR
-190,285,948,90,183,90,RollR
-192,288,942,90,330,90,RollR
-184,288,941,106,509,181,RollR
-222,291,939,106,623,135,RollR
-292,298,918,90,689,135,RollR
114,220,960,156,-61,45,RollR
144,231,957,156,-28,45,RollR
152,240,954,156,36,45,RollR
156,240,948,156,118,45,RollR
170,238,944,139,216,135,RollR
167,240,942,156,313,90,RollR
158,232,959,156,395,135,RollR
80,243,972,123,362,135,RollR
-6,243,966,123,281,45,RollR
3,249,983,106,199,90,RollR
27,247,989,106,118,90,RollR
51,253,993,106,52,90,RollR
92,252,995,106,52,45,RollR
125,252,999,123,118,45,RollR
140,250,993,139,232,45,RollR
165,252,987,156,395,135,RollR
